"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"None","planted",NA,"<10cm planted","1760","ATKC004","Madagascar","CI Madagascar","Control","Control","30x30",1,61,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1761","ATKC005","Madagascar","CI Madagascar","Control","Control","30x30",2,63,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1746","S0003CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",3,105,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Néant","planted",NA,"<10cm planted","1744","S0001CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",4,106,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Néant","planted",NA,"<10cm planted","1750","S0007CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",5,107,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1792","S0049CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",6,108,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1766","S0023CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",7,109,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1781","S0038CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",8,111,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1788","S0045CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",9,112,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1840","S0097CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",10,114,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1840","S0097CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",11,115,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1851","S0108CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",12,116,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1851","S018CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",13,117,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1813","S0070CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",14,118,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1813","S0070CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",15,119,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1836","S0093CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",16,120,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1821","S0078CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",17,121,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Eucalyptus","planted",1,"<10cm planted","1821","S0078CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",18,122,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Grevilia","planted",1,"<10cm planted","1821","S0078CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",19,122,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1830","S0087CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",20,123,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1830","S0087CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",21,124,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Eucalyptus","planted",2,"<10cm planted","1828","S0085CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",22,125,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1828","S0085CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",23,126,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1854","S0111CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",24,127,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1853","S0110CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",25,128,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1853","S0110CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",26,129,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1852","S0109CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",27,130,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1861","S0118CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",28,131,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1892","S0149CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",29,133,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1892","S0149CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",30,134,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Grevilia","planted",1,"<10cm planted","1891","S0148CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",31,135,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Eucalyptus","planted",1,"<10cm planted","1891","S0148CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",32,135,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Eucalyptus","planted",3,"<10cm planted","1891","S0148CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",33,136,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
".","planted",NA,"<10cm planted","1891","S0148CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",34,136,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1890","S0147CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",35,137,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1876","S0137CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",36,138,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1878","S0135CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",37,139,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1874","S0131CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",38,140,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1871","S0128CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",39,141,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1872","S0129CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",40,142,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1900","S0157CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",41,143,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1881","S0138CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",42,145,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1882","S0139CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",43,146,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1881","S0138CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",44,147,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Eucalyptus","planted",2,"<10cm planted","1880","S0137CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",45,148,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1833","S0090CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",46,150,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1862","S0119CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",47,151,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1857","S0114CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",48,152,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1860","S0117CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",49,153,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1795","S0052CP1","Madagascar","CI Madagascar","Restoration","Control","30x30",50,154,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1761","ATKC006","Madagascar","CI Madagascar","Control","Control","30x30",51,186,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1748","S005CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",52,187,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Albizzia gummifera","planted",1,"<10cm planted","1750","S007CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",53,188,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Goyavia","planted",43,"<10cm planted","1750","S007CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",54,188,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1763","S0020CP1","Madagascar","CI Madagascar","Restoration","Control","30x30",55,235,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1763","S0020CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",56,236,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Bauhinia","planted",1,"<10cm planted","180","P16","Malawi","Wells for Zoe","Control","Control","30x30",57,285,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Msangu","planted",12,"<10cm planted","180","M32","Malawi","Wells for Zoe","Restoration","Restoration","30x30",58,298,"main","Planted_30x30_2","Permanent","2","2","2m by 2m","Y0"
"Mlonde","planted",24,"<10cm planted","180","M32","Malawi","Wells for Zoe","Restoration","Restoration","30x30",59,298,"main","Planted_30x30_2","Permanent","2","2","2m by 2m","Y0"
"Acacia polyacatha","planted",25,"<10cm planted","180","m34","Malawi","Wells for Zoe","Restoration","Restoration","30x30",60,299,"main","Planted_30x30_2","Permanent","1","2","2m by 2m","Y0"
"Faidherbia albida","planted",15,"<10cm planted","180","m34","Malawi","Wells for Zoe","Restoration","Restoration","30x30",61,299,"main","Planted_30x30_2","Permanent","1","2","2m by 2m","Y0"
"Msambafumu","planted",15,"<10cm planted","180","m34","Malawi","Wells for Zoe","Restoration","Restoration","30x30",62,299,"main","Planted_30x30_2","Permanent","1","2","2m by 2m","Y0"
"Mphakasa","planted",12,"<10cm planted","180","M35","Malawi","Wells for Zoe","Restoration","Restoration","30x30",63,300,"main","Planted_30x30_2","Randomized","2","2","2m by 2m","Y0"
"Msangu","planted",14,"<10cm planted","180","M35","Malawi","Wells for Zoe","Restoration","Restoration","30x30",64,300,"main","Planted_30x30_2","Randomized","2","2","2m by 2m","Y0"
"None","planted",NA,"<10cm planted","1794","CP024","Madagascar","CI Madagascar","Restoration","Control","30x30",65,376,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1795","ASVC052 AG","Madagascar","CI Madagascar","Restoration","Control","30x30",66,377,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1795","CP0025CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",67,378,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1795","CPl","Madagascar","CI Madagascar","Restoration","Control","30x30",68,379,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1797","ASVCO54 AUTO","Madagascar","CI Madagascar","Restoration","Control","30x30",69,414,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"none","planted",NA,"<10cm planted","1797","S0054CP02","Madagascar","CI Madagascar","Restoration","Control","30x30",70,415,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"None","planted",NA,"<10cm planted","1797","SOO54CP01","Madagascar","CI Madagascar","Restoration","Control","30x30",71,416,"main","Planted_30x30_2",NA,"0","2",NA,"Y0"
"Harungana madagascariensis","planted",123,"<10cm planted","1848","S0105MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",72,821,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",7,"<10cm planted","1848","S0105MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",73,821,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",39,"<10cm planted","1848","S0105MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",74,821,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",41,"<10cm planted","1848","S0105MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",75,821,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",23,"<10cm planted","1854","S0111MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",76,850,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",21,"<10cm planted","1854","S0111MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",77,850,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",47,"<10cm planted","1854","S0111MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",78,850,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",138,"<10cm planted","1854","S0111MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",79,850,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",24,"<10cm planted","1855","S0112MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",80,865,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",108,"<10cm planted","1855","S0112MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",81,865,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",57,"<10cm planted","1855","S0112MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",82,865,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",34,"<10cm planted","1855","S0112MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",83,865,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",20,"<10cm planted","1855","S0112MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",84,867,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",132,"<10cm planted","1855","S0112MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",85,867,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",23,"<10cm planted","1855","S0112MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",86,867,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albezia lebbeck","planted",45,"<10cm planted","1855","S0112MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",87,867,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1849","S0106MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",88,875,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",3,"<10cm planted","1849","S0106MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",89,875,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",11,"<10cm planted","1849","S0106MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",90,875,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albezia lebbeck","planted",50,"<10cm planted","1849","S0106MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",91,875,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",150,"<10cm planted","1849","S0106MP1","Madagascar","Taotsara","Restoration","Restoration","30x30",92,875,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",44,"<10cm planted","1849","S0106MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",93,881,"main","Planted_30x30_2","Permanent","0","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",132,"<10cm planted","1849","S0106MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",94,881,"main","Planted_30x30_2","Permanent","0","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",27,"<10cm planted","1849","S0106MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",95,881,"main","Planted_30x30_2","Permanent","0","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",15,"<10cm planted","1849","S0106MP3","Madagascar","Taotsara","Restoration","Restoration","30x30",96,881,"main","Planted_30x30_2","Permanent","0","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",167,"<10cm planted","1849","S0106MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",97,889,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albezia lebbeck","planted",53,"<10cm planted","1849","S0106MP5","Madagascar","Taotsara","Restoration","Restoration","30x30",98,889,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",164,"<10cm planted","1849","S0106MP6","Madagascar","Taotsara","Restoration","Restoration","30x30",99,892,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",44,"<10cm planted","1849","S0106MP6","Madagascar","Taotsara","Restoration","Restoration","30x30",100,892,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Citrus sinensis","planted",29,"<10cm planted","1878","S0135MP01","Madagascar","Taotsara","Restoration","Restoration","30x30",101,901,"main","Planted_30x30_2","Permanent","2","2","Trees were planted with a 5m by 5m spacing.","Y0"
"Harungana madagascariensis","planted",148,"<10cm planted","1849","S0106MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",102,904,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",49,"<10cm planted","1849","S0106MP9","Madagascar","Taotsara","Restoration","Restoration","30x30",103,904,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",25,"<10cm planted","1878","S0135MP06","Madagascar","Taotsara","Restoration","Restoration","30x30",104,913,"main","Planted_30x30_2","Permanent","2","2","Trees were planted with a 2m by 2m spacing","Y0"
"Harungana madagascarensis","planted",145,"<10cm planted","1878","S0135MP06","Madagascar","Taotsara","Restoration","Restoration","30x30",105,913,"main","Planted_30x30_2","Permanent","2","2","Trees were planted with a 2m by 2m spacing","Y0"
"Albizia lebbeck","planted",48,"<10cm planted","1878","S0135MP06","Madagascar","Taotsara","Restoration","Restoration","30x30",106,913,"main","Planted_30x30_2","Permanent","2","2","Trees were planted with a 2m by 2m spacing","Y0"
"Syzygium aromaticum","planted",20,"<10cm planted","1849","S0106MP10","Madagascar","Taotsara","Restoration","Restoration","30x30",107,915,"main","Planted_30x30_2","Permanent","0","2","7 m sur 7 m","Y0"
"Harungana madagascariensis","planted",134,"<10cm planted","1900","S0157MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",108,966,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",45,"<10cm planted","1900","S0157MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",109,966,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trema orientalis","planted",6,"<10cm planted","1900","S0157MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",110,966,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",25,"<10cm planted","1900","S0157MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",111,966,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",4,"<10cm planted","1900","S0157MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",112,966,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Intsia bijuga","planted",7,"<10cm planted","1898","S0155MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",113,1000,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Trachylobium verrucosum","planted",4,"<10cm planted","1898","S0155MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",114,1000,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Albizia lebbeck","planted",31,"<10cm planted","1898","S0155MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",115,1000,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascariensis","planted",142,"<10cm planted","1898","S0155MP2","Madagascar","Taotsara","Restoration","Restoration","30x30",116,1000,"main","Planted_30x30_2","Permanent","2","2","2 m sur 2 m","Y0"
"Harungana madagascarinesis","planted",182,"<10cm planted","1795","S0052MP29","Madagascar","FAFIALA","Restoration","Restoration","30x30",117,1222,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
"Intsia bijuga","planted",23,"<10cm planted","1795","S0052MP29","Madagascar","FAFIALA","Restoration","Restoration","30x30",118,1222,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
"harungana madagascariensis","planted",125,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",119,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",50,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",120,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",12,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",121,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trachinodium verrucosum","planted",6,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",122,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Ficus reflexa","planted",9,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",123,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",42,"<10cm planted","1795","S0052 MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",124,1223,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",70,"<10cm planted","1795","S0052MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",125,1226,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Intsia bijinga","planted",5,"<10cm planted","1795","S0052MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",126,1226,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",98,"<10cm planted","1795","S0052MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",127,1226,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",114,"<10cm planted","1795","S0052MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",128,1226,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",4,"<10cm planted","1795","S0052MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",129,1228,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",67,"<10cm planted","1795","S0052MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",130,1228,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",76,"<10cm planted","1795","S0052MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",131,1228,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",53,"<10cm planted","1795","S0052MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",132,1228,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1795","S0052MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",133,1228,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",200,"<10cm planted","1795","S0052MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",134,1229,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",20,"<10cm planted","1795","S0052MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",135,1229,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Citrus sinensis","planted",10,"<10cm planted","1795","S0052MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",136,1233,"main","Planted_30x30_2","Permanent","2","2","4m sur 4m","Y0"
"Prunus persica","planted",15,"<10cm planted","1795","S0052MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",137,1233,"main","Planted_30x30_2","Permanent","2","2","4m sur 4m","Y0"
"Litchi chinnesis","planted",10,"<10cm planted","1795","S0052MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",138,1233,"main","Planted_30x30_2","Permanent","2","2","4m sur 4m","Y0"
"Harungana madagascariensis","planted",86,"<10cm planted","1795","S0052MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",139,1234,"main","Planted_30x30_2","Permanent","2","2","2m* 2m","Y0"
"Dracaena reflexa","planted",54,"<10cm planted","1795","S0052MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",140,1234,"main","Planted_30x30_2","Permanent","2","2","2m* 2m","Y0"
"Intsia bijuga","planted",5,"<10cm planted","1795","S0052MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",141,1234,"main","Planted_30x30_2","Permanent","2","2","2m* 2m","Y0"
"Trema orientalis","planted",62,"<10cm planted","1795","S0052MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",142,1234,"main","Planted_30x30_2","Permanent","2","2","2m* 2m","Y0"
"Dracaena reflexa","planted",58,"<10cm planted","1795","S0052MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",143,1236,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
"Intsia bijinga","planted",1,"<10cm planted","1795","S0052MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",144,1236,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascariensis","planted",128,"<10cm planted","1795","S0052MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",145,1236,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
"Trachynobium verrucosum","planted",10,"<10cm planted","1795","S0052MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",146,1236,"main","Planted_30x30_2","Permanent","2","2","2m sur 2m","Y0"
