"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Harungana madagascarinesis","planted",1,"<10cm planted","1795","S0052MP 51","Madagascar","FAFIALA","Restoration","Restoration","1x1",393,1430,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1795","S0052MP 51","Madagascar","FAFIALA","Restoration","Restoration","1x1",394,1430,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1812","S0069MP18","Madagascar","FAFIALA","Restoration","Restoration","1x1",395,1433,"main","Nested_1x1","Permanent","0","0","2m*2m","Y0"
"Coffea","planted",1,"<10cm planted","1795","S0052MP123","Madagascar","FAFIALA","Restoration","Restoration","1x1",396,1439,"main","Nested_1x1","Permanent","2","2","4m sur 4m","Y0"
"Coffea rabica","planted",1,"<10cm planted","1795","S0052MP131","Madagascar","FAFIALA","Restoration","Restoration","1x1",397,1451,"main","Nested_1x1","Permanent","2","1","4m sur 4m","Y0"
"Weinmania rutenbergii","naturally_regenerating",1,"<1cm","1803","S0060 MP 08","Madagascar","FAFIALA","Restoration","Restoration","1x1",398,1452,"main","Nested_1x1","Permanent","2","1","2m×2m","Y0"
"harungana madagascariensis","planted",1,"<10cm planted","1803","S0060 MP 08","Madagascar","FAFIALA","Restoration","Restoration","1x1",399,1452,"main","Nested_1x1","Permanent","2","1","2m×2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP75","Madagascar","FAFIALA","Restoration","Restoration","1x1",400,1455,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Nuxia capitata","naturally_regenerating",1,"<1cm","1803","S0060 MP 09","Madagascar","FAFIALA","Restoration","Restoration","1x1",401,1456,"main","Nested_1x1","Permanent","2","0","2m*2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1795","S0052MP 49","Madagascar","FAFIALA","Restoration","Restoration","1x1",402,1459,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1795","S0052MP 49","Madagascar","FAFIALA","Restoration","Restoration","1x1",403,1459,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Psidium guajava","naturally_regenerating",1,"<1cm","1795","S0052MP134","Madagascar","FAFIALA","Restoration","Restoration","1x1",404,1460,"main","Nested_1x1","Permanent","0","0","2m* 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1796","S0053MP 10","Madagascar","FAFIALA","Restoration","Restoration","1x1",405,1472,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1796","S0053MP11","Madagascar","FAFIALA","Restoration","Restoration","1x1",406,1480,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Prunus persica","planted",1,"<10cm planted","1795","S0052MP135","Madagascar","FAFIALA","Restoration","Restoration","1x1",407,1484,"main","Nested_1x1","Permanent","0","0","4m*4m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1812","S0069MP28","Madagascar","FAFIALA","Restoration","Restoration","1x1",408,1499,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Coffea robusta","planted",1,"<10cm planted","1796","S0053MP 6","Madagascar","FAFIALA","Restoration","Restoration","1x1",409,1500,"main","Nested_1x1","Permanent","0","0","2m sur 2m","Y0"
"Weinmania rutenbergii","naturally_regenerating",1,"<1cm","1805","S0062 MP 07","Madagascar","FAFIALA","Restoration","Restoration","1x1",410,1502,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP12","Madagascar","FAFIALA","Restoration","Restoration","1x1",411,1503,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP3","Madagascar","FAFIALA","Restoration","Restoration","1x1",412,1510,"main","Nested_1x1","Permanent","2","1","1.5m* 1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP4","Madagascar","FAFIALA","Restoration","Restoration","1x1",413,1512,"main","Nested_1x1","Permanent","2","1","1.5m * 1.5m","Y0"
"Psidium guajava","naturally_regenerating",10,"<1cm","1797","S0054MP92","Madagascar","FAFIALA","Restoration","Restoration","1x1",414,1515,"main","Nested_1x1","Permanent","2","2","4m*4m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP19","Madagascar","FAFIALA","Restoration","Restoration","1x1",415,1518,"main","Nested_1x1","Permanent","2","0","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP56","Madagascar","FAFIALA","Restoration","Restoration","1x1",416,1528,"main","Nested_1x1","Permanent","2","2","2m* 2m","Y0"
"Nuxia capitata","naturally_regenerating",1,"<1cm","1818","S0075 MP 13","Madagascar","FAFIALA","Restoration","Restoration","1x1",417,1531,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","1x1",418,1532,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","1x1",419,1532,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP17","Madagascar","FAFIALA","Restoration","Restoration","1x1",420,1537,"main","Nested_1x1","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP18","Madagascar","FAFIALA","Restoration","Restoration","1x1",421,1539,"main","Nested_1x1","Permanent","2","0","2m *2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP26","Madagascar","FAFIALA","Restoration","Restoration","1x1",422,1541,"main","Nested_1x1","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP31","Madagascar","FAFIALA","Restoration","Restoration","1x1",423,1543,"main","Nested_1x1","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP22","Madagascar","FAFIALA","Restoration","Restoration","1x1",424,1546,"main","Nested_1x1","Permanent","2","0","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP29","Madagascar","FAFIALA","Restoration","Restoration","1x1",425,1548,"main","Nested_1x1","Permanent","1","0","2m* 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP40","Madagascar","FAFIALA","Restoration","Restoration","1x1",426,1552,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1796","S0053MP 8","Madagascar","FAFIALA","Restoration","Restoration","1x1",427,1553,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP39","Madagascar","FAFIALA","Restoration","Restoration","1x1",428,1557,"main","Nested_1x1","Permanent","2","0","1.5m * 1.5m","Y0"
"Dracaena sp","planted",1,"<10cm planted","1797","S0054MP32","Madagascar","FAFIALA","Restoration","Restoration","1x1",429,1560,"main","Nested_1x1","Permanent","2","2","2m* 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP7","Madagascar","FAFIALA","Restoration","Restoration","1x1",430,1568,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Thilachium angustifolium","naturally_regenerating",1,"<1cm","1795","S0052 MP 14","Madagascar","FAFIALA","Restoration","Restoration","1x1",431,1571,"main","Nested_1x1","Permanent","2","2","6m*6m","Y0"
"Prunus persica","planted",1,"<10cm planted","1795","S0052 MP 14","Madagascar","FAFIALA","Restoration","Restoration","1x1",432,1571,"main","Nested_1x1","Permanent","2","2","6m*6m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1797","S0054MP 74","Madagascar","FAFIALA","Restoration","Restoration","1x1",433,1581,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Coffea robusta","planted",1,"<10cm planted","1803","S0060MP 17","Madagascar","FAFIALA","Restoration","Restoration","1x1",434,1585,"main","Nested_1x1","Permanent","0","0","4m*4m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","1x1",435,1610,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1817","S0074MP4","Madagascar","FAFIALA","Restoration","Restoration","1x1",436,1612,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
NA,"planted",NA,"<10cm planted","1817","S0074MP4","Madagascar","FAFIALA","Restoration","Restoration","1x1",437,1612,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1817","S0074MP 3","Madagascar","FAFIALA","Restoration","Restoration","1x1",438,1616,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"MN","planted",NA,"<10cm planted","1818","S0075MP 11","Madagascar","FAFIALA","Restoration","Restoration","1x1",439,1618,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Coffea robusta","planted",1,"<10cm planted","1795","S0052MP 113","Madagascar","FAFIALA","Restoration","Restoration","1x1",440,1631,"main","Nested_1x1","Permanent","2","1","5m sur 5m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1795","S0052MP 15","Madagascar","FAFIALA","Restoration","Restoration","1x1",441,1632,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1797","S0054MP99","Madagascar","FAFIALA","Restoration","Restoration","1x1",442,1634,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Citrus sinensis",NA,1,NA,"1797","S0054MP 76","Madagascar","FAFIALA","Restoration","Restoration","1x1",443,1638,"main","Nested_1x1","Permanent","0","0","4m sur 4m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1797","S0054MP 103","Madagascar","FAFIALA","Restoration","Restoration","1x1",444,1640,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Trema orientalis","Present",4,"<1cm","1806","S0063MP2","Madagascar","FAFIALA","Restoration","Restoration","1x1",445,1641,"main","Nested_1x1","Permanent","1","1","4m*4m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP 98","Madagascar","FAFIALA","Restoration","Restoration","1x1",446,1644,"main","Nested_1x1","Permanent","2","2","2 m sur 2m","Y0"
"Harungana madagascarinesis","planted",1,"<10cm planted","1797","S0054MP 33","Madagascar","FAFIALA","Restoration","Restoration","1x1",447,1648,"main","Nested_1x1","Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1812","S0069MP35","Madagascar","FAFIALA","Restoration","Restoration","1x1",448,1649,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Luxia capitata","naturally_regenerating",3,"<1cm","1797","S0054MP24","Madagascar","FAFIALA","Restoration","Restoration","1x1",449,1650,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP100","Madagascar","FAFIALA","Restoration","Restoration","1x1",450,1659,"main","Nested_1x1","Permanent","0","0","1,5m*1,5m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1819","S0076MP10","Madagascar","FAFIALA","Restoration","Restoration","1x1",451,1668,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052MP11","Madagascar","FAFIALA","Restoration","Restoration","1x1",452,1677,"main","Nested_1x1","Permanent","2","2","1,5m*1,5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP1","Madagascar","Amadese","Restoration","Restoration","1x1",453,1681,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1794","S0051MP2","Madagascar","Amadese","Restoration","Restoration","1x1",454,1682,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1744","S0001MP1","Madagascar","Amadese","Restoration","Restoration","1x1",455,1683,"main","Nested_1x1","Permanent","2","2","2m×2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP6","Madagascar","Amadese","Restoration","Restoration","1x1",456,1684,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP7","Madagascar","Amadese","Restoration","Restoration","1x1",457,1685,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1744","S0001MP3","Madagascar","Amadese","Restoration","Restoration","1x1",458,1687,"main","Nested_1x1","Permanent","2","2","2m×2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP4","Madagascar","Amadese","Restoration","Restoration","1x1",459,1688,"main","Nested_1x1","Permanent","2","2","2m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP9","Madagascar","Amadese","Restoration","Restoration","1x1",460,1689,"main","Nested_1x1","Permanent","2","2","1.5m*1,5m","Y0"
"Trachylobum verrucosum","planted",1,"<10cm planted","1794","S0051MP3","Madagascar","Amadese","Restoration","Restoration","1x1",461,1690,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP8","Madagascar","Amadese","Restoration","Restoration","1x1",462,1691,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP11","Madagascar","Amadese","Restoration","Restoration","1x1",463,1693,"main","Nested_1x1","Permanent","2","2","1.5m×1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP10","Madagascar","Amadese","Restoration","Restoration","1x1",464,1694,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Dracaena reflexa",NA,1,NA,"1794","S0051MP15","Madagascar","Amadese","Restoration","Restoration","1x1",465,1695,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1744","S001MP6","Madagascar","Amadese","Restoration","Restoration","1x1",466,1696,"main","Nested_1x1","Permanent","0","2","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP17","Madagascar","Amadese","Restoration","Restoration","1x1",467,1697,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP32","Madagascar","Amadese","Restoration","Restoration","1x1",468,1698,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Coffea","planted",1,"<10cm planted","1794","S0051MP5","Madagascar","Amadese","Restoration","Restoration","1x1",469,1699,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1794","S0051MP19","Madagascar","Amadese","Restoration","Restoration","1x1",470,1700,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP26","Madagascar","Amadese","Restoration","Restoration","1x1",471,1703,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1794","S0051MP13","Madagascar","Amadese","Restoration","Restoration","1x1",472,1704,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP30","Madagascar","Amadese","Restoration","Restoration","1x1",473,1705,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP33","Madagascar","Amadese","Restoration","Restoration","1x1",474,1707,"main","Nested_1x1","Permanent","2","1","2m * 2m","Y0"
"Trachylobum verrucosum","planted",1,"<10cm planted","1794","S0051MP21","Madagascar","Amadese","Restoration","Restoration","1x1",475,1708,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa",NA,1,NA,"1794","S0051MP31","Madagascar","Amadese","Restoration","Restoration","1x1",476,1709,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP34","Madagascar","Amadese","Restoration","Restoration","1x1",477,1712,"main","Nested_1x1","Permanent","0","2","2m * 2m","Y0"
"None",NA,NA,NA,"1794","S0051MP51","Madagascar","Amadese","Restoration","Restoration","1x1",478,1714,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP35","Madagascar","Amadese","Restoration","Restoration","1x1",479,1718,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP14","Madagascar","Amadese","Restoration","Restoration","1x1",480,1720,"main","Nested_1x1","Permanent","2","2","2m*2.5m","Y0"
"None","don_t_know",NA,"<1cm","1794","S0051MP53","Madagascar","Amadese","Restoration","Restoration","1x1",481,1721,"main","Nested_1x1","Permanent","0","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP36","Madagascar","Amadese","Restoration","Restoration","1x1",482,1722,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP37","Madagascar","Amadese","Restoration","Restoration","1x1",483,1725,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Thilachium sumangui","naturally_regenerating",1,"<1cm","1794","S0051MP38","Madagascar","Amadese","Restoration","Restoration","1x1",484,1728,"main","Nested_1x1","Permanent","0","0","2m * 3m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP1","Madagascar","Amadese","Restoration","Restoration","1x1",485,1729,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP16","Madagascar","Amadese","Restoration","Restoration","1x1",486,1730,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP39","Madagascar","Amadese","Restoration","Restoration","1x1",487,1732,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1786","S0043MP3","Madagascar","Amadese","Restoration","Restoration","1x1",488,1734,"main","Nested_1x1","Permanent","2","1","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1794","S0051MP40","Madagascar","Amadese","Restoration","Restoration","1x1",489,1738,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1786","S0043MP5","Madagascar","Amadese","Restoration","Restoration","1x1",490,1739,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
