"","Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","destination_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe","submitted_species_name","name_validation","score","data_source_title"
"612","Ingas sp","Present",5,">10cm","S03","P508","Guatemala","Fedecovera","Restoration","Restoration","30x30",5714,2541,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"613","Ingas sp","Present",2,">10cm","S01","P484","Guatemala","Fedecovera","Restoration","Restoration","30x30",5733,2550,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"614",NA,NA,0,NA,"S10","P332","Guatemala","Fedecovera","Restoration","Restoration","30x30",5741,2555,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"615",NA,NA,0,NA,"S10","P373","Guatemala","Fedecovera","Restoration","Restoration","30x30",5743,2557,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m","Y0",NA,"Needs Review",NA,NA
"616","0",NA,0,NA,"S01","P401","Guatemala","Fedecovera","Restoration","Restoration","30x30",5745,2559,"main","Normal_30x30_2",NA,"Permanent",1,0,"5*5","Y0","0","Needs Review",NA,NA
"617","Ingas sp","Present",3,">10cm","S09","P431","Guatemala","Fedecovera","Restoration","Restoration","30x30",5750,2564,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"618","Ingas sp","Present",2,">10cm","S09","P433","Guatemala","Fedecovera","Restoration","Restoration","30x30",5753,2565,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"619","Jicalpestle","Present",1,">10cm","1522","1522-1","Mexico","UCIRI","Restoration","Restoration","30x30",5759,2567,"main","Normal_30x30_2",NA,"Permanent",0,0,"Los árboles se plantaron con una separación de 3m × 3m","Y0","Jicalpestle","Needs Review",NA,NA
"620","Palo de leche","Present",1,">10cm","1566","1566-1
","Mexico","UCIRI","Restoration","Restoration","30x30",5799,2577,"main","Normal_30x30_2",NA,"Permanent",0,0,"Los árboles se plantaron con una separación de 2m × 2m","Y0","Palo de leche","Needs Review",NA,NA
"621",NA,"Present",NA,">10cm","2091","2091-1","Mexico","FONCET","Restoration","Restoration","30x30",5831,2585,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 m por 1.5 m","Y0",NA,"Needs Review",NA,NA
"622","Nance","Present",1,">10cm","20 91","2091-2","Mexico","FONCET","Restoration","Restoration","30x30",5834,2586,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"623","Nance","Present",5,">10cm","2091","2091-3","Mexico","FONCET","Restoration","Restoration","30x30",5837,2587,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"624","Nance","Present",4,">10cm","2091","2091-4","Mexico","FONCET","Restoration","Restoration","30x30",5840,2588,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"625","Caoba","Present",2,">10cm","2091","2091-5","Mexico","FONCET","Restoration","Restoration","30x30",5842,2589,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Caoba","Needs Review",NA,NA
"626","Nance","Present",2,">10cm","2091","2091-5","Mexico","FONCET","Restoration","Restoration","30x30",5843,2589,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"627","Nance","Present",3,">10cm","2091","2091-6","Mexico","FONCET","Restoration","Restoration","30x30",5846,2590,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"628","Nance","Present",8,">10cm","2091","2091-7","Mexico","FONCET","Restoration","Restoration","30x30",5847,2591,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"629","Nance","Present",7,">10cm","2091","2091-8","Mexico","FONCET","Restoration","Restoration","30x30",5851,2592,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"630","Nance","Present",2,">10cm","2091","2091-9","Mexico","FONCET","Restoration","Restoration","30x30",5855,2593,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"631","Nance","Present",3,">10cm","2091","2091-10","Mexico","FONCET","Restoration","Restoration","30x30",5858,2594,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5 x 1.5","Y0","Nance","Needs Review",NA,NA
"632",NA,NA,0,NA,"S10","P341","Guatemala","Fedecovera","Restoration","Restoration","30x30",5861,2596,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"633",NA,NA,0,NA,"S10","P329","Guatemala","Fedecovera","Restoration","Restoration","30x30",5862,2597,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"634","0",NA,0,NA,"S12","P362","Guatemala","Fedecovera","Restoration","Restoration","30x30",5863,2598,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"635",NA,NA,0,NA,"S10","P315","Guatemala","Fedecovera","Restoration","Restoration","30x30",5864,2599,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5 - 3x3m","Y0",NA,"Needs Review",NA,NA
"636","Coyoute","Present",1,">10cm","S10","P304","Guatemala","Fedecovera","Restoration","Restoration","30x30",5865,2600,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0","Coyoute","Needs Review",NA,NA
"637",NA,NA,0,NA,"S10","P319","Guatemala","Fedecovera","Restoration","Restoration","30x30",5867,2602,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"638",NA,NA,0,NA,"S10","P323","Guatemala","Fedecovera","Restoration","Restoration","30x30",5871,2604,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"639",NA,NA,0,NA,"S10","P330","Guatemala","Fedecovera","Restoration","Restoration","30x30",5875,2606,"main","Normal_30x30_2",NA,"Permanent",1,0,"3x3m","Y0",NA,"Needs Review",NA,NA
"640","Cansin","Present",1,">10cm","S10","P286","Guatemala","Fedecovera","Restoration","Restoration","30x30",5878,2608,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0","Cansin","Needs Review",NA,NA
"641","0",NA,0,NA,"S10","P395","Guatemala","Fedecovera","Restoration","Restoration","30x30",5880,2610,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"642",NA,NA,0,NA,"S10","P287","Guatemala","Fedecovera","Restoration","Restoration","30x30",5881,2611,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"643",NA,NA,0,NA,"S10","P292","Guatemala","Fedecovera","Restoration","Restoration","30x30",5882,2612,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"644",NA,NA,0,NA,"P280","S10","Guatemala","Fedecovera","Restoration","Restoration","30x30",5887,2616,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"645",NA,NA,0,NA,"S10","P275","Guatemala","Fedecovera","Restoration","Restoration","30x30",5890,2618,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"646","0",NA,0,NA,"S10","P268","Guatemala","Fedecovera","Restoration","Restoration","30x30",5891,2619,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"647",NA,NA,0,NA,"S10","P273","Guatemala","Fedecovera","Restoration","Restoration","30x30",5892,2620,"main","Normal_30x30_2",NA,"Permanent",1,0,"5x5m - 3x3m","Y0",NA,"Needs Review",NA,NA
"648","0",NA,0,NA,"S10","P270","Guatemala","Fedecovera","Restoration","Restoration","30x30",5893,2621,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"649","0",NA,0,NA,"S10","P247","Guatemala","Fedecovera","Restoration","Restoration","30x30",5894,2622,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"650","0",NA,0,NA,"S10","P240","Guatemala","Fedecovera","Restoration","Restoration","30x30",5896,2624,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","0","Needs Review",NA,NA
"651","Ingas sp","Present",4,">10cm","S10","P225","Guatemala","Fedecovera","Restoration","Restoration","30x30",5905,2631,"main","Normal_30x30_2",NA,"Permanent",0,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"652","Ingas sp","Present",6,">10cm","S10","P230","Guatemala","Fedecovera","Restoration","Restoration","30x30",5909,2633,"main","Normal_30x30_2",NA,"Permanent",1,0,"5*5","Y0","Ingas sp","Needs Review",NA,NA
"653","sp1","planted",13,"<10cm planted","40","Test","Brazil","GANB","Restoration","Restoration","30x30",6031,2665,"main","Normal_30x30_2",NA,"Permanent",0,0,"A","Y0","sp1","Needs Review",NA,NA
"654","Palo de ropa","Present",6,">10cm","1485","1485","Mexico","CUCOS","Restoration","Restoration","30x30",6032,2666,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Palo de ropa","Needs Review",NA,NA
"655","Encino","Present",2,">10cm","1485","1485","Mexico","CUCOS","Restoration","Restoration","30x30",6033,2666,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Encino","Needs Review",NA,NA
"656","Chamicillo","Present",8,">10cm","1485","1485","Mexico","CUCOS","Restoration","Restoration","30x30",6034,2666,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Chamicillo","Needs Review",NA,NA
"657","Tejon","Present",2,">10cm","1485","1485","Mexico","CUCOS","Restoration","Restoration","30x30",6035,2666,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Tejon","Needs Review",NA,NA
"658","Macuil","Present",1,">10cm","1473","1473","Mexico","CUCOS","Restoration","Restoration","30x30",6036,2667,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Macuil","Needs Review",NA,NA
"659","Palo de agua","Present",2,">10cm","1473","1473","Mexico","CUCOS","Restoration","Restoration","30x30",6037,2667,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Palo de agua","Needs Review",NA,NA
"660","Chamicillo","Present",6,">10cm","1473","1473","Mexico","CUCOS","Restoration","Restoration","30x30",6038,2667,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Chamicillo","Needs Review",NA,NA
"661","Macui","Present",2,">10cm","1472","1472","Mexico","CUCOS","Restoration","Restoration","30x30",6039,2668,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Macui","Needs Review",NA,NA
"662","Guanabana","Present",2,">10cm","1472","1472","Mexico","CUCOS","Restoration","Restoration","30x30",6040,2668,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Guanabana","Needs Review",NA,NA
"663","Palo de cobre","Present",2,">10cm","1472","1472","Mexico","CUCOS","Restoration","Restoration","30x30",6041,2668,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Palo de cobre","Needs Review",NA,NA
"664","Aguacatillo","Present",2,">10cm","1472","1472","Mexico","CUCOS","Restoration","Restoration","30x30",6042,2668,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Aguacatillo","Needs Review",NA,NA
"665","Anon","Present",1,">10cm","1470","1470","Mexico","CUCOS","Restoration","Restoration","30x30",6043,2669,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Anon","Needs Review",NA,NA
"666","Guanche","Present",4,">10cm","1470","1470","Mexico","CUCOS","Restoration","Restoration","30x30",6044,2669,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Guanche","Needs Review",NA,NA
"667","Macuil","Present",2,">10cm","1470","1470","Mexico","CUCOS","Restoration","Restoration","30x30",6045,2669,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Macuil","Needs Review",NA,NA
"668","Cobre","Present",2,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6047,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Cobre","Needs Review",NA,NA
"669","Huele de noche","Present",2,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6048,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Huele de noche","Needs Review",NA,NA
"670","Palo de ropa","Present",2,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6049,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Palo de ropa","Needs Review",NA,NA
"671","Macuil","Present",1,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6050,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Macuil","Needs Review",NA,NA
"672","Mulato","Present",1,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6051,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Mulato","Needs Review",NA,NA
"673","Mandarina","Present",1,">10cm","1469","1469","Mexico","CUCOS","Restoration","Restoration","30x30",6052,2670,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Mandarina","Needs Review",NA,NA
"674","Palo de e agua","don_t_know",2,">10cm","1514","1514","Mexico","CUCOS","Restoration","Restoration","30x30",6053,2671,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Palo de e agua","Needs Review",NA,NA
"675","Guache","Present",12,">10cm","1514","1514","Mexico","CUCOS","Restoration","Restoration","30x30",6055,2671,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Guache","Needs Review",NA,NA
"676","Chamocillo","Present",2,">10cm","1514","1514","Mexico","CUCOS","Restoration","Restoration","30x30",6056,2671,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Chamocillo","Needs Review",NA,NA
"677","Cuil chocolate","Present",4,">10cm","1471","1471","Mexico","CUCOS","Restoration","Restoration","30x30",6057,2672,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Cuil chocolate","Needs Review",NA,NA
"678","Hurumbo","Present",3,">10cm","1471","1471","Mexico","CUCOS","Restoration","Restoration","30x30",6058,2672,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Hurumbo","Needs Review",NA,NA
"679","Chamicillo","Present",4,">10cm","1471","1471","Mexico","CUCOS","Restoration","Restoration","30x30",6059,2672,"main","Normal_30x30_2",NA,"Permanent",0,0,"4x4","Y0","Chamicillo","Needs Review",NA,NA
"680","Presea Americana","Present",10,">10cm","1617","Alberto - F2","Mexico","FONCET","Restoration","Restoration","30x30",6061,2674,"main","Normal_30x30_2",NA,"Permanent",2,2,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","Presea Americana","Needs Review",NA,NA
"681","No hay",NA,0,NA,"1626 4","1626","Mexico","FONCET","Restoration","Restoration","30x30",6066,2676,"main","Normal_30x30_2",NA,"Permanent",1,1,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","No hay","Needs Review",NA,NA
"682","No hay","Present",0,">10cm","1904","1904","Mexico","FONCET","Restoration","Restoration","30x30",6067,2677,"main","Normal_30x30_2",NA,"Permanent",0,1,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","No hay","Needs Review",NA,NA
"683","No hay",NA,0,NA,"1626 3","1626","Mexico","FONCET","Restoration","Restoration","30x30",6074,2680,"main","Normal_30x30_2",NA,"Permanent",1,1,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","No hay","Needs Review",NA,NA
"684","Nance","Present",1,">10cm","1904","1904","Mexico","FONCET","Restoration","Restoration","30x30",6075,2681,"main","Normal_30x30_2",NA,"Permanent",2,2,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","Nance","Needs Review",NA,NA
"685","No hay",NA,0,NA,"1907","1907","Mexico","FONCET","Restoration","Restoration","30x30",6076,2682,"main","Normal_30x30_2",NA,"Permanent",1,0,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","No hay","Needs Review",NA,NA
"686","Caspirol","Present",1,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6094,2691,"main","Normal_30x30_2",NA,"Permanent",0,0,"3*2","Y0","Caspirol","Needs Review",NA,NA
"687","Pino","Present",2,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6095,2692,"main","Normal_30x30_2",NA,"Permanent",0,0,"3*2","Y0","Pino","Needs Review",NA,NA
"688","Palo de agua","Present",1,">10cm","887","887","Mexico","Café Capitan","Restoration","Restoration","30x30",6097,2692,"main","Normal_30x30_2",NA,"Permanent",0,0,"3*2","Y0","Palo de agua","Needs Review",NA,NA
"689","Dikidambar","Present",3,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6115,2700,"main","Normal_30x30_2",NA,"Permanent",0,0,"2m por 1.5m","Y0","Dikidambar","Needs Review",NA,NA
"690","Capulín","Present",1,">10cm","881","881","Mexico","Café Capitan","Restoration","Restoration","30x30",6118,2702,"main","Normal_30x30_2",NA,"Permanent",0,0,"2x1.5","Y0","Capulín","Needs Review",NA,NA
"691","Chalum","Present",6,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6135,2714,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5cm por 1.5cm","Y0","Chalum","Needs Review",NA,NA
"692","Chalum","Present",9,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6136,2715,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5cm por 1.5cm","Y0","Chalum","Needs Review",NA,NA
"693","Chalum","Present",11,">10cm","904","904","Mexico","Café Capitan","Restoration","Restoration","30x30",6137,2716,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5cm por 1.5cm","Y0","Chalum","Needs Review",NA,NA
"694","No hay",NA,0,NA,"1633","1633","Mexico","FONCET","Restoration","Restoration","30x30",6149,2725,"main","Normal_30x30_2",NA,"Permanent",1,1,"Los árboles se plantaron con una separación de 3 m por 2 m","Y0","No hay","Needs Review",NA,NA
"695","Guachipilin","Present",2,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6151,2726,"main","Normal_30x30_2",NA,"Permanent",0,0,"1.5m por 2m","Y0","Guachipilin","Needs Review",NA,NA
"696","Guachipilin","don_t_know",4,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6152,2727,"main","Normal_30x30_2",NA,"Permanent",0,0,"2*1","Y0","Guachipilin","Needs Review",NA,NA
"697","Trompillo","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6153,2727,"main","Normal_30x30_2",NA,"Permanent",0,0,"2*1","Y0","Trompillo","Needs Review",NA,NA
"698","Vijao","Present",1,">10cm","885","885","Mexico","Café Capitan","Restoration","Restoration","30x30",6155,2728,"main","Normal_30x30_2",NA,"Permanent",0,0,"2*1","Y0","Vijao","Needs Review",NA,NA
"699","Guachipilin","Present",2,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6171,2738,"main","Normal_30x30_2",NA,"Permanent",0,0,"Están a una distancia de 2*2","Y0","Guachipilin","Needs Review",NA,NA
"700","Capulín","Present",2,">10cm","1268","1268-1","Mexico","Café Capitan","Restoration","Restoration","30x30",6172,2738,"main","Normal_30x30_2",NA,"Permanent",0,0,"Están a una distancia de 2*2","Y0","Capulín","Needs Review",NA,NA
