"","tree_data.Species","tree_data._index","tree_data._parent_index","tree_data._parent_table_name","tree_data.Data_type","tree_data.Number_of_trees","tree_data.Tree_type","tree_data.plot_type","tree_data._id","tree_data._parent_table","submitted_name","matched_name2","data_source_title","score","genus_name","family_data_out"
"133","Avicennia marina",3,43,"main","group_ka7vj63",12,"Present","3x3m within 30x30m",NA,NA,"Avicennia marina","Avicennia marina","The International Plant Names Index",0.988,"Avicennia","Acanthaceae"
"134","Avicennia marina",2,42,"main","group_ka7vj63",3,"Present","3x3m within 30x30m",NA,NA,"Avicennia marina","Avicennia marina","The International Plant Names Index",0.988,"Avicennia","Acanthaceae"
"135","Avicennia marina",1,43,NA,"group_ka7vj63",12,"Present","3x3m within 30x30m",209227370,"main","Avicennia marina","Avicennia marina","The International Plant Names Index",0.988,"Avicennia","Acanthaceae"
"136","Avicennia marina",1,42,NA,"group_ka7vj63",3,"Present","3x3m within 30x30m",209222202,"main","Avicennia marina","Avicennia marina","The International Plant Names Index",0.988,"Avicennia","Acanthaceae"
"137","Avicennia marina (<130cm)",1,44,NA,"group_an2yk58",15,"Present","30x30m",209230939,"main","Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"138","Avicennia marina (<130cm)",6,44,"main","group_an2yk58",15,"Present","30x30m",NA,NA,"Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"139","Avicennia marina (<130cm)",1,44,NA,"group_ka7vj63",7,"Present","3x3m within 30x30m",209230939,"main","Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"140","Avicennia marina (<130cm)",4,44,"main","group_ka7vj63",7,"Present","3x3m within 30x30m",NA,NA,"Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"141","Avicennia marina (<130cm)",1,43,NA,"group_an2yk58",48,"Present","30x30m",209227370,"main","Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"142","Avicennia marina (<130cm)",5,43,"main","group_an2yk58",48,"Present","30x30m",NA,NA,"Avicennia marina (<130cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"143","Avicennia marina (130-250cm)",1,42,NA,"group_an2yk58",9,"Present","30x30m",209222202,"main","Avicennia marina (130-250cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"144","Avicennia marina (130-250cm)",4,42,"main","group_an2yk58",9,"Present","30x30m",NA,NA,"Avicennia marina (130-250cm)","Avicennia marina","Tropicos - Missouri Botanical Garden",0.988,"Avicennia","Acanthaceae"
"145","Azadirachta excelsa",12,46,"main","group_ka7vj63",2,"Present","3x3m within 30x30m",NA,NA,"Azadirachta excelsa","Azadirachta excelsa","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"146","Azadirachta excelsa",2,46,NA,"group_ka7vj63",2,"Present","3x3m within 30x30m",221702505,"main","Azadirachta excelsa","Azadirachta excelsa","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"147","Azadirachta indica",56,55,"main","group_an2yk58",1,"planted","30x30m",NA,NA,"Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"148","Azadirachta indica",2,55,NA,"group_an2yk58",1,"planted","30x30m",225494696,"main","Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"149","Azadirachta indica",1,56,NA,"group_ka7vj63",1,"naturally_regenerating","3x3m within 30x30m",225495251,"main","Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"150","Azadirachta indica",58,56,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"151","Azadirachta indica",54,54,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"152","Azadirachta indica",2,56,NA,"group_an2yk58",3,"Present","30x30m",225495251,"main","Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"153","Azadirachta indica",27,56,"main","group_ka7vj63",1,"naturally_regenerating","3x3m within 30x30m",NA,NA,"Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"154","Azadirachta indica",1,54,NA,"group_an2yk58",2,"Present","30x30m",225428768,"main","Azadirachta indica","Azadirachta indica","Tropicos - Missouri Botanical Garden",0.988,"Azadirachta","Meliaceae"
"155","Bauhinia variegata L.",1,45,NA,"group_an2yk58",1,"Present","30x30m",221701339,"main","Bauhinia variegata l.","Bauhinia variegata","Tropicos - Missouri Botanical Garden",0.999,"Bauhinia","Fabaceae"
"156","Bauhinia variegata L.",60,58,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Bauhinia variegata l.","Bauhinia variegata","Tropicos - Missouri Botanical Garden",0.999,"Bauhinia","Fabaceae"
"157","Bauhinia variegata L.",7,45,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Bauhinia variegata l.","Bauhinia variegata","Tropicos - Missouri Botanical Garden",0.999,"Bauhinia","Fabaceae"
"158","Bauhinia variegata L.",2,58,NA,"group_an2yk58",1,"Present","30x30m",226156574,"main","Bauhinia variegata l.","Bauhinia variegata","Tropicos - Missouri Botanical Garden",0.999,"Bauhinia","Fabaceae"
"159","Beilschmedia glomerata",39,47,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Beilschmedia glomerata","Beilschmiedia glomerata","Tropicos - Missouri Botanical Garden",0.75,"Beilschmiedia","Lauraceae"
"160","Beilschmedia glomerata",48,49,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Beilschmedia glomerata","Beilschmiedia glomerata","Tropicos - Missouri Botanical Garden",0.75,"Beilschmiedia","Lauraceae"
"161","Beilschmedia glomerata",13,47,NA,"group_an2yk58",1,"Present","30x30m",221706815,"main","Beilschmedia glomerata","Beilschmiedia glomerata","Tropicos - Missouri Botanical Garden",0.75,"Beilschmiedia","Lauraceae"
"162","Beilschmedia glomerata",8,49,NA,"group_an2yk58",1,"Present","30x30m",221732781,"main","Beilschmedia glomerata","Beilschmiedia glomerata","Tropicos - Missouri Botanical Garden",0.75,"Beilschmiedia","Lauraceae"
"163","Betula pendula",1,24,NA,"begin_repeat_ztsNCjoPm",10,"Present","30x30m",190956010,"main","Betula pendula","Betula pendula","The International Plant Names Index",0.988,"Betula","Betulaceae"
"164","Betula sp",2,29,NA,"begin_repeat_ztsNCjoPm",1,"Present","30x30m",190956170,"main","Betula sp","Betula","Tropicos - Missouri Botanical Garden",0.75,"Betula","Betulaceae"
"165","Betula sp",3,27,NA,"begin_repeat_ztsNCjoPm",3,"Present","30x30m",190956088,"main","Betula sp","Betula","Tropicos - Missouri Botanical Garden",0.75,"Betula","Betulaceae"
"166","Brachylaena perrieri",1,110,NA,"group_ql6qg69",2,"Present","30x30m_Special",232554472,"main","Brachylaena perrieri","Brachylaena perrieri","Tropicos - Missouri Botanical Garden",0.988,"Brachylaena","Asteraceae"
"167","Brachylaena perrieri",1,108,NA,"group_ql6qg69",1,"Present","30x30m_Special",232554131,"main","Brachylaena perrieri","Brachylaena perrieri","Tropicos - Missouri Botanical Garden",0.988,"Brachylaena","Asteraceae"
"168","Brachylaena perrieri",12,108,"main","group_ql6qg69",1,"Present","30x30m_Special",NA,NA,"Brachylaena perrieri","Brachylaena perrieri","Tropicos - Missouri Botanical Garden",0.988,"Brachylaena","Asteraceae"
"169","Brachylaena perrieri",14,110,"main","group_ql6qg69",2,"Present","30x30m_Special",NA,NA,"Brachylaena perrieri","Brachylaena perrieri","Tropicos - Missouri Botanical Garden",0.988,"Brachylaena","Asteraceae"
"170","Brosimum alicastrum",1,68,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",229302062,"main","Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"171","Brosimum alicastrum",33,68,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"172","Brosimum alicastrum",50,68,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"173","Brosimum alicastrum",1,68,NA,"group_qr1fe53",1,"Present","1x1m",229302062,"main","Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"174","Brosimum alicastrum",52,69,"main","group_ka7vj63",2,"Present","3x3m within 30x30m",NA,NA,"Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"175","Brosimum alicastrum",2,69,NA,"group_ka7vj63",2,"Present","3x3m within 30x30m",229302073,"main","Brosimum alicastrum","Brosimum alicastrum","Tropicos - Missouri Botanical Garden",0.988,"Brosimum","Moraceae"
"176","Brysonima  crassifolia",5,84,NA,"group_an2yk58",1,"Present","30x30m",229325609,"main","Brysonima  crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"177","Brysonima  crassifolia",181,84,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Brysonima  crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"178","Brysonima crassifolia",3,70,NA,"group_an2yk58",2,"Present","30x30m",229302368,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"179","Brysonima crassifolia",4,72,NA,"group_an2yk58",3,"Present","30x30m",229302486,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"180","Brysonima crassifolia",75,84,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"181","Brysonima crassifolia",3,87,NA,"group_an2yk58",1,"Present","30x30m",229326124,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"182","Brysonima crassifolia",210,92,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"183","Brysonima crassifolia",2,77,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",229321374,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"184","Brysonima crassifolia",56,72,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"185","Brysonima crassifolia",1,84,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",229325609,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"186","Brysonima crassifolia",112,72,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"187","Brysonima crassifolia",197,89,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"188","Brysonima crassifolia",192,87,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"189","Brysonima crassifolia",3,89,NA,"group_an2yk58",2,"Present","30x30m",229326643,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"190","Brysonima crassifolia",1,72,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",229302486,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"191","Brysonima crassifolia",2,93,NA,"group_an2yk58",1,"Present","30x30m",229327138,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"192","Brysonima crassifolia",3,71,NA,"group_an2yk58",1,"Present","30x30m",229302428,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"193","Brysonima crassifolia",108,71,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"194","Brysonima crassifolia",215,93,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"195","Brysonima crassifolia",150,77,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"196","Brysonima crassifolia",131,74,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"197","Brysonima crassifolia",4,74,NA,"group_an2yk58",3,"Present","30x30m",229320531,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"198","Brysonima crassifolia",206,91,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"199","Brysonima crassifolia",65,77,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"200","Brysonima crassifolia",2,91,NA,"group_an2yk58",2,"Present","30x30m",229326839,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"201","Brysonima crassifolia",2,92,NA,"group_an2yk58",1,"Present","30x30m",229327028,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"202","Brysonima crassifolia",105,70,"main","group_an2yk58",2,"Present","30x30m",NA,NA,"Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"203","Brysonima crassifolia",4,77,NA,"group_an2yk58",3,"Present","30x30m",229321374,"main","Brysonima crassifolia","Byrsonima crassifolia","Tropicos - Missouri Botanical Garden",0.75,"Byrsonima","Malpighiaceae"
"204","Buchanania arborescens",3,48,NA,"group_qr1fe53",1,"Present","1x1m",221722552,"main","Buchanania arborescens","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"205","Buchanania arborescens",16,48,"main","group_qr1fe53",1,"Present","1x1m",NA,NA,"Buchanania arborescens","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"206","Buchanania arborescens (Blume)",62,58,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"207","Buchanania arborescens (Blume)",9,45,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"208","Buchanania arborescens (Blume)",1,58,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",226156574,"main","Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"209","Buchanania arborescens (Blume)",37,58,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"210","Buchanania arborescens (Blume)",3,45,NA,"group_an2yk58",1,"Present","30x30m",221701339,"main","Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"211","Buchanania arborescens (Blume)",1,45,NA,"group_ka7vj63",1,"Present","3x3m within 30x30m",221701339,"main","Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"212","Buchanania arborescens (Blume)",4,58,NA,"group_an2yk58",1,"Present","30x30m",226156574,"main","Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"213","Buchanania arborescens (Blume)",5,45,"main","group_ka7vj63",1,"Present","3x3m within 30x30m",NA,NA,"Buchanania arborescens (blume)","Buchanania arborescens","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"214","Buchanania nitida",63,58,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Buchanania nitida","Buchanania nitida","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"215","Buchanania nitida",10,45,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Buchanania nitida","Buchanania nitida","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"216","Buchanania nitida",4,45,NA,"group_an2yk58",1,"Present","30x30m",221701339,"main","Buchanania nitida","Buchanania nitida","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"217","Buchanania nitida",5,58,NA,"group_an2yk58",1,"Present","30x30m",226156574,"main","Buchanania nitida","Buchanania nitida","Tropicos - Missouri Botanical Garden",0.988,"Buchanania","Anacardiaceae"
"218","Bursera copallifera",3,68,NA,"group_an2yk58",1,"Present","30x30m",229302062,"main","Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"219","Bursera copallifera",6,74,NA,"group_an2yk58",3,"Present","30x30m",229320531,"main","Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"220","Bursera copallifera",211,92,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"221","Bursera copallifera",133,74,"main","group_an2yk58",3,"Present","30x30m",NA,NA,"Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"222","Bursera copallifera",5,77,NA,"group_an2yk58",1,"Present","30x30m",229321374,"main","Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"223","Bursera copallifera",92,68,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
"224","Bursera copallifera",151,77,"main","group_an2yk58",1,"Present","30x30m",NA,NA,"Bursera copallifera","Bursera copallifera","Tropicos - Missouri Botanical Garden",0.988,"Bursera","Burseraceae"
