"Organization_Name","Site_ID","Species","count_Y0","count_Y25","count_Y5","restored_Y25","restored_Y5"
"Amadese","1766","Brachylaena perrieri",20.2576086956522,NA,NA,NA,NA
"Amadese","1766","Diospyros",6752.53623188406,NA,NA,NA,NA
"Amadese","1766","Morus alba",13.5050724637681,NA,NA,NA,NA
"Amadese","1766","Psidium guajava",5402.02898550725,NA,NA,NA,NA
"Amadese","1770","Eucalyptus robusta",3179.81388888889,NA,NA,NA,NA
"Amadese","1770","Spondias dulcis",5.97148148148148,NA,NA,NA,NA
"Amadese","1773","Albizia gummifera",1018.27160493827,NA,NA,NA,NA
"Amadese","1773","Entada chrysostachys",5.09135802469136,NA,NA,NA,NA
"Amadese","1773","Eucalyptus robusta",71.279012345679,NA,NA,NA,NA
"Amadese","1773","Eugenia",5.09135802469136,NA,NA,NA,NA
"Amadese","1774","Albizia gummifera",705.833333333333,NA,NA,NA,NA
"Amadese","1774","Brachylaena perrieri",4969.06666666667,NA,NA,NA,NA
"Amadese","1774","Entada",2117.5,NA,NA,NA,NA
"Amadese","1776","Asteropeia micraster",11.3119444444444,NA,NA,NA,NA
"Amadese","1776","Brachylaena perrieri",759.785601851852,NA,NA,NA,NA
"Amadese","1776","Eugenia",11.3119444444444,NA,NA,NA,NA
"Amadese","1777","Albizia gummifera",352.555555555556,NA,NA,NA,NA
"Amadese","1777","Brachylaena perrieri",705.111111111111,NA,NA,NA,NA
"Amadese","1777","Mangifera indica",3.52555555555556,NA,NA,NA,NA
"Amadese","1777","Prunus persica",352.555555555556,NA,NA,NA,NA
"Amadese","1781","Brachylaena perrieri",284.880833333333,NA,NA,NA,NA
"Amadese","1781","Eucalyptus camaldulensis",5.53166666666667,NA,NA,NA,NA
"Amadese","1781","Eucalyptus robusta",829.75,NA,NA,NA,NA
"Amadese","1782","Syzygium guineense",4.32222222222222,NA,NA,NA,NA
"Amadese","1785","Eucalyptus robusta",1700.5653968254,NA,NA,NA,NA
"Amadese","1786","Eucalyptus robusta",1866.52846905537,NA,NA,NA,NA
"Amadese","1786","Nuxia capitata",3456.5342019544,NA,NA,NA,NA
"Amadese","1787","Artocarpus heterophyllus",NA,NA,NA,NA,NA
"Amadese","1787","Mangifera",NA,NA,NA,NA,NA
"Amadese","1787","Philippia floribunda",NA,NA,NA,NA,NA
"Amadese","1788","Eucalyptus robusta",24.4028813559322,NA,NA,NA,NA
"Amadese","1792","Brachylaena perrieri",13.6452631578947,NA,NA,NA,NA
"Amadese","1792","Eucalyptus robusta",54.5810526315789,NA,NA,NA,NA
"Amadese","1794","Brachylaena perrieri",51.3199174626135,NA,NA,NA,NA
"Amadese","1794","Diospyros",5987.32370397158,NA,NA,NA,NA
"Amadese","1794","Entada louvelii",3848.99380969602,NA,NA,NA,NA
"Amadese","1794","Eucalyptus robusta",316.472824352784,NA,NA,NA,NA
"Amadese","1794","Ficus reflexa",25.6599587313068,NA,NA,NA,NA
"Amadese","1794","Macaranga obovata",7723.64757812334,NA,NA,NA,NA
"Amadese","1794","Thecacoris cometia",51.3199174626135,NA,NA,NA,NA
"Amadese","1794","Thilachium sumangui",12829.9793656534,NA,NA,NA,NA
"CI Madagascar","1746","Eucalyptus",209.96,NA,NA,NA,NA
"CI Madagascar","1746","Psidium",104.98,NA,NA,NA,NA
"CI Madagascar","1758","Eucalyptus",2457.66616761173,NA,NA,NA,NA
"CI Madagascar","1758","Nonoka",25.9612623339267,NA,NA,NA,NA
"CI Madagascar","1759","Albizia gummifera",9.48210526315789,NA,NA,NA,NA
"CI Madagascar","1759","Eucalyptus",9.48210526315789,NA,NA,NA,NA
"CI Madagascar","1761","Lambinana ( nom scientifique??)",20.5612903225806,NA,NA,NA,NA
"CI Madagascar","1763","Nuxia capitata",41.0555508546285,NA,NA,NA,NA
"CI Madagascar","1763","Vernonia glutinosa",27.370367236419,NA,NA,NA,NA
"CI Madagascar","1768","Albizia gummifera",7.95297297297297,NA,NA,NA,NA
"CI Madagascar","1768","Cnestis polyphylla",15.9059459459459,NA,NA,NA,NA
"CI Madagascar","1779","Brachylaena perrieri",13.0610526315789,NA,NA,NA,NA
"CI Madagascar","1792","Brachylaena perrieri",13.6452631578947,NA,NA,NA,NA
"CI Madagascar","1792","Eucalyptus",13.6452631578947,NA,NA,NA,NA
"CI Madagascar","1795","Eugenia jambolana",41.6897668484585,NA,NA,NA,NA
"CI Madagascar","1795","Thilachium angustifolium",41.6897668484585,NA,NA,NA,NA
"CI Madagascar","1797","Kisaka",12.1362119141261,NA,NA,NA,NA
"CI Madagascar","1797","Nonoka",36.4086357423782,NA,NA,NA,NA
"CI Madagascar","1797","fotsiambo kijejalahy",36.4086357423782,NA,NA,NA,NA
"CI Madagascar","1797","volomborona",194.179390626017,NA,NA,NA,NA
"CI Madagascar","1797","vosefaka",12.1362119141261,NA,NA,NA,NA
"CI Madagascar","1830","Eucalyptus",31.3132530120482,NA,NA,NA,NA
"CI Madagascar","1830","Thilachium angustifolium",156.566265060241,NA,NA,NA,NA
"CI Madagascar","1831","Thilachium angustifolium",263.328047571853,NA,NA,NA,NA
"CI Madagascar","1835","Nuxia capitata",2721.87804878049,NA,NA,NA,NA
"CI Madagascar","1840","Grevillea",34.8032103233929,NA,NA,NA,NA
"CI Madagascar","1853","Thilachium angustifolium",336.370044052863,NA,NA,NA,NA
"CI Madagascar","1860","Thilachium angustifolium",26.1046635813457,NA,NA,NA,NA
"CI Madagascar","1862","Thilachium angustifolium",168.823155298851,NA,NA,NA,NA
"CI Madagascar","1876","Thilachium angustifolium",80.832,NA,NA,NA,NA
"CI Madagascar","1880","Thilachium angustifolium",123.086486486486,NA,NA,NA,NA
"CI Madagascar","1881","Thilachium angustifolium",169.822105263158,NA,NA,NA,NA
"CI Madagascar","1889","Nuxia capitata",813.163064833006,NA,NA,NA,NA
"CI Madagascar","1890","Thilachium angustifolium",30.5609522506499,NA,NA,NA,NA
"CI Madagascar","1891","Nuxia capitata",63.6089974293059,NA,NA,NA,NA
"CI Madagascar","1891","Thilachium angustifolium",76.3307969151671,NA,NA,NA,NA
"CI Madagascar","1895","Eucalyptus",151.786235662148,NA,NA,NA,NA
"CI Madagascar","1898","Thilachium angustifolium",43.8315163528246,NA,NA,NA,NA
"CI Philippines","1742","Aglaia edulis",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Alangium meyeri",270551.75,NA,NA,NA,NA
"CI Philippines","1742","Alstonia scholaris",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Antidesma ghaesembilla",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Ardisia squamulosa",768264.875,NA,NA,NA,NA
"CI Philippines","1742","Barringtonia racemosa",257789.875,NA,NA,NA,NA
"CI Philippines","1742","Buchanania arborescens",7657.125,NA,NA,NA,NA
"CI Philippines","1742","Buchanania nitida",1028607.125,NA,NA,NA,NA
"CI Philippines","1742","Cleidion spiciflorum",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Cleistocalyx operculatus",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Cratoxylum formosum",20419,NA,NA,NA,NA
"CI Philippines","1742","Diospyros pilosanthera",513027.375,NA,NA,NA,NA
"CI Philippines","1742","Diospyros pyrrhocarpa",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Dipterocarpus gracilis",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Dipterocarpus grandiflorus",260342.25,NA,NA,NA,NA
"CI Philippines","1742","Epicharis cumingiana",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Euphoria didyma",7657.125,NA,NA,NA,NA
"CI Philippines","1742","Ficus nota",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Ficus variegata",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Garcinia benthamii",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Garcinia polyantha",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Garcinia rubra",267999.375,NA,NA,NA,NA
"CI Philippines","1742","Glochidion triandrum",510475,NA,NA,NA,NA
"CI Philippines","1742","Guioa pleuropteris",510475,NA,NA,NA,NA
"CI Philippines","1742","Intsia bijuga",7657.125,NA,NA,NA,NA
"CI Philippines","1742","Leucosyke capitellata",765712.5,NA,NA,NA,NA
"CI Philippines","1742","Litsea glutinosa",255237.5,NA,NA,NA,NA
"CI Philippines","1742","Mallotus philippensis",262894.625,NA,NA,NA,NA
"CI Philippines","1742","Mangifera altissima",768264.875,NA,NA,NA,NA
"CI Philippines","1742","Mimusops parvifolia",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Myristica umbellata",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Neonauclea bartlingii",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Neonauclea reticulata",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Nephelium mutabile",255237.5,NA,NA,NA,NA
"CI Philippines","1742","Palaquium luzoniense",7657.125,NA,NA,NA,NA
"CI Philippines","1742","Parinari glaberrima",17866.625,NA,NA,NA,NA
"CI Philippines","1742","Pedicellia fuscescens",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Pometia pinnata",7657.125,NA,NA,NA,NA
"CI Philippines","1742","Stemonurus luzoniensis",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Syzygium nitidum",12761.875,NA,NA,NA,NA
"CI Philippines","1742","Syzygium polycephaloides",513027.375,NA,NA,NA,NA
"CI Philippines","1742","Syzygium xanthophyllum",2552.375,NA,NA,NA,NA
"CI Philippines","1742","Terminalia calamansanai",5104.75,NA,NA,NA,NA
"CI Philippines","1742","Terminalia nitens",2552.375,NA,NA,NA,NA
"CI Philippines","1987","Aglaia edulis",711527.048333333,NA,NA,NA,NA
"CI Philippines","1987","Aglaia llanosiana",1774.38166666667,NA,NA,NA,NA
"CI Philippines","1987","Albizia",177438.166666667,NA,NA,NA,NA
"CI Philippines","1987","Albizia falcataria",3548.76333333333,NA,NA,NA,NA
"CI Philippines","1987","Artocarpus nitidus",3548.76333333333,NA,NA,NA,NA
"CI Philippines","1987","Barringtonia racemosa",177438.166666667,NA,NA,NA,NA
"CI Philippines","1987","Buchanania arborescens",177438.166666667,NA,NA,NA,NA
"CI Philippines","1987","Buchanania nitida",1064629,NA,NA,NA,NA
"CI Philippines","1987","Calophyllum",177438.166666667,NA,NA,NA,NA
"CI Philippines","1987","Chisocheton cumingianus",1774.38166666667,NA,NA,NA,NA
"CI Philippines","1987","Cleidion spiciflorum",1774.38166666667,NA,NA,NA,NA
